state_name,death_year,age_range,death_count,state_abbr,total_pop_15to64,female_pop_15to64,male_pop_15to64,aapi_pct,black_pct,latinx_pct,native_pct,white_pct,total_incarceration,total_incarceration_rate,total_prison_pop,female_prison_pop,male_prison_pop
NEW MEXICO,2016,31-40,5,NM,1350901,671176,679725,1.92,2.29,49.01,9.43,37.36,14922,1104,7055,711,6344
NEW MEXICO,2016,41-50,2,NM,1350901,671176,679725,1.92,2.29,49.01,9.43,37.36,14922,1104,7055,711,6344
NEW MEXICO,2016,51-60,1,NM,1350901,671176,679725,1.92,2.29,49.01,9.43,37.36,14922,1104,7055,711,6344
NEW MEXICO,2016,61-70,4,NM,1350901,671176,679725,1.92,2.29,49.01,9.43,37.36,14922,1104,7055,711,6344
NEW MEXICO,2016,≥ 71,2,NM,1350901,671176,679725,1.92,2.29,49.01,9.43,37.36,14922,1104,7055,711,6344
NEW MEXICO,2017,≤ 20,0,NM,1345438,667168,678270,1.93,2.32,49.55,9.51,36.69,14868,1105,7276,784,6492
NEW MEXICO,2017,21-30,1,NM,1345438,667168,678270,1.93,2.32,49.55,9.51,36.69,14868,1105,7276,784,6492
NEW MEXICO,2017,31-40,2,NM,1345438,667168,678270,1.93,2.32,49.55,9.51,36.69,14868,1105,7276,784,6492
NEW MEXICO,2017,41-50,2,NM,1345438,667168,678270,1.93,2.32,49.55,9.51,36.69,14868,1105,7276,784,6492
NEW MEXICO,2017,51-60,7,NM,1345438,667168,678270,1.93,2.32,49.55,9.51,36.69,14868,1105,7276,784,6492
NEW MEXICO,2017,61-70,5,NM,1345438,667168,678270,1.93,2.32,49.55,9.51,36.69,14868,1105,7276,784,6492
NEW MEXICO,2017,≥ 71,1,NM,1345438,667168,678270,1.93,2.32,49.55,9.51,36.69,14868,1105,7276,784,6492
NEW MEXICO,2018,≤ 20,0,NM,1341358,664065,677293,1.97,2.34,50.09,9.56,36.04,13559,1010,7030,774,6256
NEW MEXICO,2018,21-30,4,NM,1341358,664065,677293,1.97,2.34,50.09,9.56,36.04,13559,1010,7030,774,6256
NEW MEXICO,2018,31-40,1,NM,1341358,664065,677293,1.97,2.34,50.09,9.56,36.04,13559,1010,7030,774,6256
NEW MEXICO,2018,41-50,2,NM,1341358,664065,677293,1.97,2.34,50.09,9.56,36.04,13559,1010,7030,774,6256
NEW MEXICO,2018,51-60,5,NM,1341358,664065,677293,1.97,2.34,50.09,9.56,36.04,13559,1010,7030,774,6256
NEW MEXICO,2018,61-70,6,NM,1341358,664065,677293,1.97,2.34,50.09,9.56,36.04,13559,1010,7030,774,6256
NEW MEXICO,2018,≥ 71,4,NM,1341358,664065,677293,1.97,2.34,50.09,9.56,36.04,13559,1010,7030,774,6256
NEW MEXICO,2019,≤ 20,0,NM,1341230,662768,678462,2.01,2.4,50.56,9.59,35.45,13171,982,6723,677,6046
NEW MEXICO,2019,21-30,0,NM,1341230,662768,678462,2.01,2.4,50.56,9.59,35.45,13171,982,6723,677,6046
NEW MEXICO,2019,31-40,3,NM,1341230,662768,678462,2.01,2.4,50.56,9.59,35.45,13171,982,6723,677,6046
NEW MEXICO,2019,41-50,1,NM,1341230,662768,678462,2.01,2.4,50.56,9.59,35.45,13171,982,6723,677,6046
NEW MEXICO,2019,51-60,3,NM,1341230,662768,678462,2.01,2.4,50.56,9.59,35.45,13171,982,6723,677,6046
NEW MEXICO,2019,61-70,8,NM,1341230,662768,678462,2.01,2.4,50.56,9.59,35.45,13171,982,6723,677,6046
NEW MEXICO,2019,≥ 71,3,NM,1341230,662768,678462,2.01,2.4,50.56,9.59,35.45,13171,982,6723,677,6046
NEW YORK,2015,≤ 20,0,NY,13527856,6839238,6688618,9.32,15.54,19.07,0.36,55.71,77462,572,51727,2354,49373
NEW YORK,2015,21-30,2,NY,13527856,6839238,6688618,9.32,15.54,19.07,0.36,55.71,77462,572,51727,2354,49373
NEW YORK,2015,31-40,4,NY,13527856,6839238,6688618,9.32,15.54,19.07,0.36,55.71,77462,572,51727,2354,49373
NEW YORK,2015,41-50,2,NY,13527856,6839238,6688618,9.32,15.54,19.07,0.36,55.71,77462,572,51727,2354,49373
NEW YORK,2015,51-60,8,NY,13527856,6839238,6688618,9.32,15.54,19.07,0.36,55.71,77462,572,51727,2354,49373
NEW YORK,2015,61-70,10,NY,13527856,6839238,6688618,9.32,15.54,19.07,0.36,55.71,77462,572,51727,2354,49373
NEW YORK,2015,≥ 71,3,NY,13527856,6839238,6688618,9.32,15.54,19.07,0.36,55.71,77462,572,51727,2354,49373
NEW YORK,2016,≤ 20,0,NY,13519634,6823474,6696160,9.52,15.58,19.28,0.36,55.25,76394,565,50716,2274,48442
NEW YORK,2016,21-30,9,NY,13519634,6823474,6696160,9.52,15.58,19.28,0.36,55.25,76394,565,50716,2274,48442
NEW YORK,2016,31-40,12,NY,13519634,6823474,6696160,9.52,15.58,19.28,0.36,55.25,76394,565,50716,2274,48442
NEW YORK,2016,41-50,19,NY,13519634,6823474,6696160,9.52,15.58,19.28,0.36,55.25,76394,565,50716,2274,48442
NEW YORK,2016,51-60,44,NY,13519634,6823474,6696160,9.52,15.58,19.28,0.36,55.25,76394,565,50716,2274,48442
NEW YORK,2016,61-70,45,NY,13519634,6823474,6696160,9.52,15.58,19.28,0.36,55.25,76394,565,50716,2274,48442
NEW YORK,2016,≥ 71,18,NY,13519634,6823474,6696160,9.52,15.58,19.28,0.36,55.25,76394,565,50716,2274,48442
NEW YORK,2017,≤ 20,0,NY,13489535,6799386,6690149,9.68,15.62,19.47,0.37,54.87,74478,552,49461,2277,47184
NEW YORK,2017,21-30,7,NY,13489535,6799386,6690149,9.68,15.62,19.47,0.37,54.87,74478,552,49461,2277,47184
NEW YORK,2017,31-40,17,NY,13489535,6799386,6690149,9.68,15.62,19.47,0.37,54.87,74478,552,49461,2277,47184
NEW YORK,2017,41-50,22,NY,13489535,6799386,6690149,9.68,15.62,19.47,0.37,54.87,74478,552,49461,2277,47184
NEW YORK,2017,51-60,35,NY,13489535,6799386,6690149,9.68,15.62,19.47,0.37,54.87,74478,552,49461,2277,47184
NEW YORK,2017,61-70,38,NY,13489535,6799386,6690149,9.68,15.62,19.47,0.37,54.87,74478,552,49461,2277,47184
NEW YORK,2017,≥ 71,24,NY,13489535,6799386,6690149,9.68,15.62,19.47,0.37,54.87,74478,552,49461,2277,47184
NEW YORK,2018,≤ 20,1,NY,13451681,6771614,6680067,9.79,15.64,19.69,0.37,54.51,69250,514,46636,2092,44544
NEW YORK,2018,21-30,6,NY,13451681,6771614,6680067,9.79,15.64,19.69,0.37,54.51,69250,514,46636,2092,44544
NEW YORK,2018,31-40,15,NY,13451681,6771614,6680067,9.79,15.64,19.69,0.37,54.51,69250,514,46636,2092,44544
NEW YORK,2018,41-50,16,NY,13451681,6771614,6680067,9.79,15.64,19.69,0.37,54.51,69250,514,46636,2092,44544
NEW YORK,2018,51-60,33,NY,13451681,6771614,6680067,9.79,15.64,19.69,0.37,54.51,69250,514,46636,2092,44544
NEW YORK,2018,61-70,45,NY,13451681,6771614,6680067,9.79,15.64,19.69,0.37,54.51,69250,514,46636,2092,44544
NEW YORK,2018,≥ 71,22,NY,13451681,6771614,6680067,9.79,15.64,19.69,0.37,54.51,69250,514,46636,2092,44544
NEW YORK,2019,≤ 20,0,NY,13388715,6732022,6656693,9.92,15.66,19.86,0.37,54.19,64306,480,43500,1928,41572
NEW YORK,2019,21-30,8,NY,13388715,6732022,6656693,9.92,15.66,19.86,0.37,54.19,64306,480,43500,1928,41572
NEW YORK,2019,31-40,10,NY,13388715,6732022,6656693,9.92,15.66,19.86,0.37,54.19,64306,480,43500,1928,41572
NEW YORK,2019,41-50,15,NY,13388715,6732022,6656693,9.92,15.66,19.86,0.37,54.19,64306,480,43500,1928,41572
NEW YORK,2019,51-60,31,NY,13388715,6732022,6656693,9.92,15.66,19.86,0.37,54.19,64306,480,43500,1928,41572
NEW YORK,2019,61-70,27,NY,13388715,6732022,6656693,9.92,15.66,19.86,0.37,54.19,64306,480,43500,1928,41572
NEW YORK,2019,≥ 71,21,NY,13388715,6732022,6656693,9.92,15.66,19.86,0.37,54.19,64306,480,43500,1928,41572
NORTH CAROLINA,2015,≤ 20,0,NC,6600275,3332503,3267772,3.17,22.71,8.59,1.2,64.33,55110,834,36617,2689,33928
NORTH CAROLINA,2015,21-30,0,NC,6600275,3332503,3267772,3.17,22.71,8.59,1.2,64.33,55110,834,36617,2689,33928
NORTH CAROLINA,2015,31-40,3,NC,6600275,3332503,3267772,3.17,22.71,8.59,1.2,64.33,55110,834,36617,2689,33928
NORTH CAROLINA,2015,41-50,1,NC,6600275,3332503,3267772,3.17,22.71,8.59,1.2,64.33,55110,834,36617,2689,33928
NORTH CAROLINA,2015,51-60,5,NC,6600275,3332503,3267772,3.17,22.71,8.59,1.2,64.33,55110,834,36617,2689,33928
NORTH CAROLINA,2015,61-70,10,NC,6600275,3332503,3267772,3.17,22.71,8.59,1.2,64.33,55110,834,36617,2689,33928
NORTH CAROLINA,2015,≥ 71,5,NC,6600275,3332503,3267772,3.17,22.71,8.59,1.2,64.33,55110,834,36617,2689,33928
NORTH CAROLINA,2016,≤ 20,0,NC,6662471,3360211,3302260,3.32,22.72,8.8,1.19,63.97,54540,818,35697,2712,32985
NORTH CAROLINA,2016,21-30,5,NC,6662471,3360211,3302260,3.32,22.72,8.8,1.19,63.97,54540,818,35697,2712,32985
NORTH CAROLINA,2016,31-40,6,NC,6662471,3360211,3302260,3.32,22.72,8.8,1.19,63.97,54540,818,35697,2712,32985
NORTH CAROLINA,2016,41-50,14,NC,6662471,3360211,3302260,3.32,22.72,8.8,1.19,63.97,54540,818,35697,2712,32985
NORTH CAROLINA,2016,51-60,43,NC,6662471,3360211,3302260,3.32,22.72,8.8,1.19,63.97,54540,818,35697,2712,32985
NORTH CAROLINA,2016,61-70,38,NC,6662471,3360211,3302260,3.32,22.72,8.8,1.19,63.97,54540,818,35697,2712,32985
NORTH CAROLINA,2016,≥ 71,21,NC,6662471,3360211,3302260,3.32,22.72,8.8,1.19,63.97,54540,818,35697,2712,32985
NORTH CAROLINA,2017,≤ 20,0,NC,6707316,3379699,3327617,3.46,22.74,9.05,1.18,63.57,56001,834,36394,2841,33553
NORTH CAROLINA,2017,21-30,4,NC,6707316,3379699,3327617,3.46,22.74,9.05,1.18,63.57,56001,834,36394,2841,33553
NORTH CAROLINA,2017,31-40,6,NC,6707316,3379699,3327617,3.46,22.74,9.05,1.18,63.57,56001,834,36394,2841,33553
NORTH CAROLINA,2017,41-50,17,NC,6707316,3379699,3327617,3.46,22.74,9.05,1.18,63.57,56001,834,36394,2841,33553
NORTH CAROLINA,2017,51-60,27,NC,6707316,3379699,3327617,3.46,22.74,9.05,1.18,63.57,56001,834,36394,2841,33553
NORTH CAROLINA,2017,61-70,34,NC,6707316,3379699,3327617,3.46,22.74,9.05,1.18,63.57,56001,834,36394,2841,33553
NORTH CAROLINA,2017,≥ 71,16,NC,6707316,3379699,3327617,3.46,22.74,9.05,1.18,63.57,56001,834,36394,2841,33553
NORTH CAROLINA,2018,≤ 20,0,NC,6753413,3399835,3353578,3.56,22.74,9.34,1.16,63.19,53572,793,34899,2728,32171
NORTH CAROLINA,2018,21-30,5,NC,6753413,3399835,3353578,3.56,22.74,9.34,1.16,63.19,53572,793,34899,2728,32171
NORTH CAROLINA,2018,31-40,7,NC,6753413,3399835,3353578,3.56,22.74,9.34,1.16,63.19,53572,793,34899,2728,32171
NORTH CAROLINA,2018,41-50,17,NC,6753413,3399835,3353578,3.56,22.74,9.34,1.16,63.19,53572,793,34899,2728,32171
NORTH CAROLINA,2018,51-60,23,NC,6753413,3399835,3353578,3.56,22.74,9.34,1.16,63.19,53572,793,34899,2728,32171
NORTH CAROLINA,2018,61-70,35,NC,6753413,3399835,3353578,3.56,22.74,9.34,1.16,63.19,53572,793,34899,2728,32171
NORTH CAROLINA,2018,≥ 71,31,NC,6753413,3399835,3353578,3.56,22.74,9.34,1.16,63.19,53572,793,34899,2728,32171
NORTH CAROLINA,2019,≤ 20,0,NC,6795892,3415934,3379958,3.68,22.72,9.6,1.15,62.84,53344,784,34079,2681,31398
NORTH CAROLINA,2019,21-30,3,NC,6795892,3415934,3379958,3.68,22.72,9.6,1.15,62.84,53344,784,34079,2681,31398
NORTH CAROLINA,2019,31-40,7,NC,6795892,3415934,3379958,3.68,22.72,9.6,1.15,62.84,53344,784,34079,2681,31398
NORTH CAROLINA,2019,41-50,13,NC,6795892,3415934,3379958,3.68,22.72,9.6,1.15,62.84,53344,784,34079,2681,31398
NORTH CAROLINA,2019,51-60,33,NC,6795892,3415934,3379958,3.68,22.72,9.6,1.15,62.84,53344,784,34079,2681,31398
NORTH CAROLINA,2019,61-70,36,NC,6795892,3415934,3379958,3.68,22.72,9.6,1.15,62.84,53344,784,34079,2681,31398
NORTH CAROLINA,2019,≥ 71,27,NC,6795892,3415934,3379958,3.68,22.72,9.6,1.15,62.84,53344,784,34079,2681,31398
NORTH DAKOTA,2015,≤ 20,0,ND,506271,238111,268160,1.79,2.93,3.35,4.99,86.94,3202,632,1795,208,1587
NORTH DAKOTA,2015,21-30,0,ND,506271,238111,268160,1.79,2.93,3.35,4.99,86.94,3202,632,1795,208,1587
NORTH DAKOTA,2015,31-40,0,ND,506271,238111,268160,1.79,2.93,3.35,4.99,86.94,3202,632,1795,208,1587
NORTH DAKOTA,2015,41-50,0,ND,506271,238111,268160,1.79,2.93,3.35,4.99,86.94,3202,632,1795,208,1587
NORTH DAKOTA,2015,51-60,0,ND,506271,238111,268160,1.79,2.93,3.35,4.99,86.94,3202,632,1795,208,1587
NORTH DAKOTA,2015,61-70,0,ND,506271,238111,268160,1.79,2.93,3.35,4.99,86.94,3202,632,1795,208,1587
NORTH DAKOTA,2015,≥ 71,0,ND,506271,238111,268160,1.79,2.93,3.35,4.99,86.94,3202,632,1795,208,1587
NORTH DAKOTA,2016,≤ 20,0,ND,503677,237108,266569,1.9,3.32,3.51,5.01,86.26,3217,638,1791,213,1578
NORTH DAKOTA,2016,21-30,1,ND,503677,237108,266569,1.9,3.32,3.51,5.01,86.26,3217,638,1791,213,1578
NORTH DAKOTA,2016,31-40,0,ND,503677,237108,266569,1.9,3.32,3.51,5.01,86.26,3217,638,1791,213,1578
NORTH DAKOTA,2016,41-50,1,ND,503677,237108,266569,1.9,3.32,3.51,5.01,86.26,3217,638,1791,213,1578
NORTH DAKOTA,2016,51-60,2,ND,503677,237108,266569,1.9,3.32,3.51,5.01,86.26,3217,638,1791,213,1578
NORTH DAKOTA,2016,61-70,0,ND,503677,237108,266569,1.9,3.32,3.51,5.01,86.26,3217,638,1791,213,1578
NORTH DAKOTA,2016,≥ 71,0,ND,503677,237108,266569,1.9,3.32,3.51,5.01,86.26,3217,638,1791,213,1578
NORTH DAKOTA,2017,≤ 20,0,ND,500906,236432,264474,2.14,3.53,3.66,5.01,85.66,3241,647,1723,199,1524
NORTH DAKOTA,2017,21-30,0,ND,500906,236432,264474,2.14,3.53,3.66,5.01,85.66,3241,647,1723,199,1524
NORTH DAKOTA,2017,31-40,0,ND,500906,236432,264474,2.14,3.53,3.66,5.01,85.66,3241,647,1723,199,1524
NORTH DAKOTA,2017,41-50,1,ND,500906,236432,264474,2.14,3.53,3.66,5.01,85.66,3241,647,1723,199,1524
NORTH DAKOTA,2017,51-60,1,ND,500906,236432,264474,2.14,3.53,3.66,5.01,85.66,3241,647,1723,199,1524
NORTH DAKOTA,2017,61-70,0,ND,500906,236432,264474,2.14,3.53,3.66,5.01,85.66,3241,647,1723,199,1524
NORTH DAKOTA,2017,≥ 71,0,ND,500906,236432,264474,2.14,3.53,3.66,5.01,85.66,3241,647,1723,199,1524
NORTH DAKOTA,2018,≤ 20,0,ND,500267,236346,263921,2.17,3.74,3.88,5.02,85.19,3160,631,1695,196,1499
NORTH DAKOTA,2018,21-30,0,ND,500267,236346,263921,2.17,3.74,3.88,5.02,85.19,3160,631,1695,196,1499
NORTH DAKOTA,2018,31-40,0,ND,500267,236346,263921,2.17,3.74,3.88,5.02,85.19,3160,631,1695,196,1499
NORTH DAKOTA,2018,41-50,0,ND,500267,236346,263921,2.17,3.74,3.88,5.02,85.19,3160,631,1695,196,1499
NORTH DAKOTA,2018,51-60,0,ND,500267,236346,263921,2.17,3.74,3.88,5.02,85.19,3160,631,1695,196,1499
NORTH DAKOTA,2018,61-70,0,ND,500267,236346,263921,2.17,3.74,3.88,5.02,85.19,3160,631,1695,196,1499
NORTH DAKOTA,2018,≥ 71,0,ND,500267,236346,263921,2.17,3.74,3.88,5.02,85.19,3160,631,1695,196,1499
NORTH DAKOTA,2019,≤ 20,0,ND,500204,236154,264050,2.18,3.85,4.12,5.06,84.8,3196,638,1794,209,1585
NORTH DAKOTA,2019,21-30,0,ND,500204,236154,264050,2.18,3.85,4.12,5.06,84.8,3196,638,1794,209,1585
NORTH DAKOTA,2019,31-40,0,ND,500204,236154,264050,2.18,3.85,4.12,5.06,84.8,3196,638,1794,209,1585
NORTH DAKOTA,2019,41-50,0,ND,500204,236154,264050,2.18,3.85,4.12,5.06,84.8,3196,638,1794,209,1585
NORTH DAKOTA,2019,51-60,1,ND,500204,236154,264050,2.18,3.85,4.12,5.06,84.8,3196,638,1794,209,1585
NORTH DAKOTA,2019,61-70,0,ND,500204,236154,264050,2.18,3.85,4.12,5.06,84.8,3196,638,1794,209,1585
NORTH DAKOTA,2019,≥ 71,0,ND,500204,236154,264050,2.18,3.85,4.12,5.06,84.8,3196,638,1794,209,1585
OHIO,2015,≤ 20,0,OH,7667541,3836231,3831310,2.53,13.14,3.46,0.27,80.59,71144,927,52233,4430,47803
OHIO,2015,21-30,2,OH,7667541,3836231,3831310,2.53,13.14,3.46,0.27,80.59,71144,927,52233,4430,47803
OHIO,2015,31-40,1,OH,7667541,3836231,3831310,2.53,13.14,3.46,0.27,80.59,71144,927,52233,4430,47803
OHIO,2015,41-50,2,OH,7667541,3836231,3831310,2.53,13.14,3.46,0.27,80.59,71144,927,52233,4430,47803
OHIO,2015,51-60,7,OH,7667541,3836231,3831310,2.53,13.14,3.46,0.27,80.59,71144,927,52233,4430,47803
OHIO,2015,61-70,8,OH,7667541,3836231,3831310,2.53,13.14,3.46,0.27,80.59,71144,927,52233,4430,47803
OHIO,2015,≥ 71,7,OH,7667541,3836231,3831310,2.53,13.14,3.46,0.27,80.59,71144,927,52233,4430,47803
OHIO,2016,≤ 20,0,OH,7659690,3826212,3833478,2.67,13.26,3.59,0.27,80.21,72145,941,52175,4594,47581
OHIO,2016,21-30,6,OH,7659690,3826212,3833478,2.67,13.26,3.59,0.27,80.21,72145,941,52175,4594,47581
OHIO,2016,31-40,5,OH,7659690,3826212,3833478,2.67,13.26,3.59,0.27,80.21,72145,941,52175,4594,47581
OHIO,2016,41-50,15,OH,7659690,3826212,3833478,2.67,13.26,3.59,0.27,80.21,72145,941,52175,4594,47581
OHIO,2016,51-60,36,OH,7659690,3826212,3833478,2.67,13.26,3.59,0.27,80.21,72145,941,52175,4594,47581
OHIO,2016,61-70,38,OH,7659690,3826212,3833478,2.67,13.26,3.59,0.27,80.21,72145,941,52175,4594,47581
OHIO,2016,≥ 71,33,OH,7659690,3826212,3833478,2.67,13.26,3.59,0.27,80.21,72145,941,52175,4594,47581
OHIO,2017,≤ 20,0,OH,7652488,3818352,3834136,2.79,13.37,3.73,0.27,79.83,71811,938,51478,4426,47052
OHIO,2017,21-30,4,OH,7652488,3818352,3834136,2.79,13.37,3.73,0.27,79.83,71811,938,51478,4426,47052
OHIO,2017,31-40,9,OH,7652488,3818352,3834136,2.79,13.37,3.73,0.27,79.83,71811,938,51478,4426,47052
OHIO,2017,41-50,15,OH,7652488,3818352,3834136,2.79,13.37,3.73,0.27,79.83,71811,938,51478,4426,47052
OHIO,2017,51-60,36,OH,7652488,3818352,3834136,2.79,13.37,3.73,0.27,79.83,71811,938,51478,4426,47052
OHIO,2017,61-70,53,OH,7652488,3818352,3834136,2.79,13.37,3.73,0.27,79.83,71811,938,51478,4426,47052
OHIO,2017,≥ 71,32,OH,7652488,3818352,3834136,2.79,13.37,3.73,0.27,79.83,71811,938,51478,4426,47052
OHIO,2018,≤ 20,0,OH,7635190,3804895,3830295,2.89,13.49,3.89,0.27,79.46,71198,932,50431,4278,46153
OHIO,2018,21-30,9,OH,7635190,3804895,3830295,2.89,13.49,3.89,0.27,79.46,71198,932,50431,4278,46153
OHIO,2018,31-40,7,OH,7635190,3804895,3830295,2.89,13.49,3.89,0.27,79.46,71198,932,50431,4278,46153
OHIO,2018,41-50,18,OH,7635190,3804895,3830295,2.89,13.49,3.89,0.27,79.46,71198,932,50431,4278,46153
OHIO,2018,51-60,33,OH,7635190,3804895,3830295,2.89,13.49,3.89,0.27,79.46,71198,932,50431,4278,46153
OHIO,2018,61-70,44,OH,7635190,3804895,3830295,2.89,13.49,3.89,0.27,79.46,71198,932,50431,4278,46153
OHIO,2018,≥ 71,40,OH,7635190,3804895,3830295,2.89,13.49,3.89,0.27,79.46,71198,932,50431,4278,46153
OHIO,2019,≤ 20,0,OH,7616818,3789461,3827357,3.0,13.61,4.04,0.27,79.08,71356,936,50338,4266,46072
OHIO,2019,21-30,9,OH,7616818,3789461,3827357,3.0,13.61,4.04,0.27,79.08,71356,936,50338,4266,46072
OHIO,2019,31-40,11,OH,7616818,3789461,3827357,3.0,13.61,4.04,0.27,79.08,71356,936,50338,4266,46072
OHIO,2019,41-50,10,OH,7616818,3789461,3827357,3.0,13.61,4.04,0.27,79.08,71356,936,50338,4266,46072
OHIO,2019,51-60,26,OH,7616818,3789461,3827357,3.0,13.61,4.04,0.27,79.08,71356,936,50338,4266,46072
OHIO,2019,61-70,40,OH,7616818,3789461,3827357,3.0,13.61,4.04,0.27,79.08,71356,936,50338,4266,46072
OHIO,2019,≥ 71,40,OH,7616818,3789461,3827357,3.0,13.61,4.04,0.27,79.08,71356,936,50338,4266,46072
OKLAHOMA,2015,≤ 20,0,OK,2534138,1254557,1279581,2.81,8.55,9.72,9.45,69.48,39890,1574,28547,3058,25489
OKLAHOMA,2015,21-30,1,OK,2534138,1254557,1279581,2.81,8.55,9.72,9.45,69.48,39890,1574,28547,3058,25489
OKLAHOMA,2015,31-40,1,OK,2534138,1254557,1279581,2.81,8.55,9.72,9.45,69.48,39890,1574,28547,3058,25489
OKLAHOMA,2015,41-50,5,OK,2534138,1254557,1279581,2.81,8.55,9.72,9.45,69.48,39890,1574,28547,3058,25489
OKLAHOMA,2015,51-60,3,OK,2534138,1254557,1279581,2.81,8.55,9.72,9.45,69.48,39890,1574,28547,3058,25489
OKLAHOMA,2015,61-70,4,OK,2534138,1254557,1279581,2.81,8.55,9.72,9.45,69.48,39890,1574,28547,3058,25489
OKLAHOMA,2015,≥ 71,4,OK,2534138,1254557,1279581,2.81,8.55,9.72,9.45,69.48,39890,1574,28547,3058,25489
OKLAHOMA,2016,≤ 20,0,OK,2537213,1254657,1282556,2.88,8.59,10.06,9.51,68.97,41968,1654,29916,3464,26452
OKLAHOMA,2016,21-30,4,OK,2537213,1254657,1282556,2.88,8.59,10.06,9.51,68.97,41968,1654,29916,3464,26452
OKLAHOMA,2016,31-40,12,OK,2537213,1254657,1282556,2.88,8.59,10.06,9.51,68.97,41968,1654,29916,3464,26452
OKLAHOMA,2016,41-50,15,OK,2537213,1254657,1282556,2.88,8.59,10.06,9.51,68.97,41968,1654,29916,3464,26452
OKLAHOMA,2016,51-60,37,OK,2537213,1254657,1282556,2.88,8.59,10.06,9.51,68.97,41968,1654,29916,3464,26452
OKLAHOMA,2016,61-70,14,OK,2537213,1254657,1282556,2.88,8.59,10.06,9.51,68.97,41968,1654,29916,3464,26452
OKLAHOMA,2016,≥ 71,11,OK,2537213,1254657,1282556,2.88,8.59,10.06,9.51,68.97,41968,1654,29916,3464,26452
OKLAHOMA,2017,≤ 20,0,OK,2532447,1250606,1281841,2.93,8.64,10.39,9.58,68.47,40650,1605,28143,3191,24952
OKLAHOMA,2017,21-30,8,OK,2532447,1250606,1281841,2.93,8.64,10.39,9.58,68.47,40650,1605,28143,3191,24952
OKLAHOMA,2017,31-40,7,OK,2532447,1250606,1281841,2.93,8.64,10.39,9.58,68.47,40650,1605,28143,3191,24952
OKLAHOMA,2017,41-50,13,OK,2532447,1250606,1281841,2.93,8.64,10.39,9.58,68.47,40650,1605,28143,3191,24952
OKLAHOMA,2017,51-60,18,OK,2532447,1250606,1281841,2.93,8.64,10.39,9.58,68.47,40650,1605,28143,3191,24952
OKLAHOMA,2017,61-70,31,OK,2532447,1250606,1281841,2.93,8.64,10.39,9.58,68.47,40650,1605,28143,3191,24952
OKLAHOMA,2017,≥ 71,9,OK,2532447,1250606,1281841,2.93,8.64,10.39,9.58,68.47,40650,1605,28143,3191,24952
OKLAHOMA,2018,≤ 20,0,OK,2530690,1248147,1282543,2.99,8.68,10.7,9.62,68.01,38514,1521,26956,3096,23860
OKLAHOMA,2018,21-30,1,OK,2530690,1248147,1282543,2.99,8.68,10.7,9.62,68.01,38514,1521,26956,3096,23860
OKLAHOMA,2018,31-40,12,OK,2530690,1248147,1282543,2.99,8.68,10.7,9.62,68.01,38514,1521,26956,3096,23860
OKLAHOMA,2018,41-50,16,OK,2530690,1248147,1282543,2.99,8.68,10.7,9.62,68.01,38514,1521,26956,3096,23860
OKLAHOMA,2018,51-60,22,OK,2530690,1248147,1282543,2.99,8.68,10.7,9.62,68.01,38514,1521,26956,3096,23860
OKLAHOMA,2018,61-70,39,OK,2530690,1248147,1282543,2.99,8.68,10.7,9.62,68.01,38514,1521,26956,3096,23860
OKLAHOMA,2018,≥ 71,23,OK,2530690,1248147,1282543,2.99,8.68,10.7,9.62,68.01,38514,1521,26956,3096,23860
OKLAHOMA,2019,≤ 20,0,OK,2534258,1248290,1285968,3.05,8.73,11.01,9.65,67.56,36440,1437,25033,2624,22409
OKLAHOMA,2019,21-30,7,OK,2534258,1248290,1285968,3.05,8.73,11.01,9.65,67.56,36440,1437,25033,2624,22409
OKLAHOMA,2019,31-40,5,OK,2534258,1248290,1285968,3.05,8.73,11.01,9.65,67.56,36440,1437,25033,2624,22409
OKLAHOMA,2019,41-50,10,OK,2534258,1248290,1285968,3.05,8.73,11.01,9.65,67.56,36440,1437,25033,2624,22409
OKLAHOMA,2019,51-60,30,OK,2534258,1248290,1285968,3.05,8.73,11.01,9.65,67.56,36440,1437,25033,2624,22409
OKLAHOMA,2019,61-70,33,OK,2534258,1248290,1285968,3.05,8.73,11.01,9.65,67.56,36440,1437,25033,2624,22409
OKLAHOMA,2019,≥ 71,15,OK,2534258,1248290,1285968,3.05,8.73,11.01,9.65,67.56,36440,1437,25033,2624,22409
OREGON,2015,≤ 20,0,OR,2655896,1319220,1336676,5.66,2.38,12.36,1.44,78.16,21183,797,15245,1307,13938
OREGON,2015,21-30,0,OR,2655896,1319220,1336676,5.66,2.38,12.36,1.44,78.16,21183,797,15245,1307,13938
OREGON,2015,31-40,0,OR,2655896,1319220,1336676,5.66,2.38,12.36,1.44,78.16,21183,797,15245,1307,13938
OREGON,2015,41-50,1,OR,2655896,1319220,1336676,5.66,2.38,12.36,1.44,78.16,21183,797,15245,1307,13938
OREGON,2015,51-60,3,OR,2655896,1319220,1336676,5.66,2.38,12.36,1.44,78.16,21183,797,15245,1307,13938
OREGON,2015,61-70,3,OR,2655896,1319220,1336676,5.66,2.38,12.36,1.44,78.16,21183,797,15245,1307,13938
OREGON,2015,≥ 71,1,OR,2655896,1319220,1336676,5.66,2.38,12.36,1.44,78.16,21183,797,15245,1307,13938
OREGON,2016,≤ 20,0,OR,2699022,1338266,1360756,5.95,2.44,12.68,1.44,77.5,20911,774,15166,1304,13862
