year,state_abbr,state_name,state_fips,region,division,total_pop_15to64,female_pop_15to64,male_pop_15to64,aapi_pop_15to64,black_pop_15to64,latinx_pop_15to64,native_pop_15to64,white_pop_15to64,aapi_female_pop_15to64,black_female_pop_15to64,latinx_female_pop_15to64,native_female_pop_15to64,white_female_pop_15to64,aapi_male_pop_15to64,black_male_pop_15to64,latinx_male_pop_15to64,native_male_pop_15to64,white_male_pop_15to64,total_incarceration,total_incarceration_rate,held_in_jail,total_jail_pop,female_jail_pop,male_jail_pop,total_jail_pop_rate,female_jail_pop_rate,male_jail_pop_rate,total_prison_pop,female_prison_pop,male_prison_pop,total_prison_pop_rate,female_prison_pop_rate,male_prison_pop_rate
2021,NY,New York,36,Northeast,Middle Atlantic,13011064.0,6532058.0,6479006.0,1314815.0,2041364.0,2627006.0,48351.0,6979528.0,687914.0,1062411.0,1301491.0,24638.0,3455604.0,626901.0,978953.0,1325515.0,23713.0,3523924.0,45911.0,352.8612264146883,0.0,15573.0,1265.0756962856965,14272.589137487746,119.69044191927732,19.36718406795678,220.289796575088,30338.0,1105.0,29233.0,233.17078449541097,16.916567489143546,451.195754410476
2020,NY,New York,36,Northeast,Middle Atlantic,13255107.0,6657687.0,6597420.0,1325833.0,2080031.0,2657775.0,48888.0,7142580.0,693870.0,1084909.0,1316546.0,24913.0,3537449.0,631963.0,995122.0,1341229.0,23975.0,3605131.0,45550.0,343.6411339418082,0.0,11422.0,896.2043311781928,10561.68039456484,86.17056052433225,13.461196526334035,160.08804039404555,34128.0,1291.0,32837.0,257.470573417476,19.391118867558657,497.7248682060563
2019,NY,New York,36,Northeast,Middle Atlantic,13388715.0,6732022.0,6656693.0,1328483.0,2097151.0,2659327.0,49056.0,7254698.0,695291.0,1097171.0,1318198.0,25016.0,3596346.0,633192.0,999980.0,1341129.0,24040.0,3658352.0,64306.0,480.30001385495166,0.0,20806.0,2056.0,18740.0,155.39952863288224,30.540601323049746,281.5211697459985,43500.0,1928.0,41572.0,324.9004852220695,28.639240929396845,624.5143046254349
2018,NY,New York,36,Northeast,Middle Atlantic,13451681.0,6771614.0,6680067.0,1317471.0,2103704.0,2648481.0,49210.0,7332815.0,689721.0,1103498.0,1314149.0,25133.0,3639113.0,627750.0,1000206.0,1334332.0,24077.0,3693702.0,69250.0,514.8055473512939,2.0,22616.0,2463.4,20290.6,168.12768604905216,36.37832871158929,303.7484504272188,46636.0,2092.0,44544.0,346.6927293324901,30.893668776749532,666.8196591441373
2017,NY,New York,36,Northeast,Middle Atlantic,13489535.0,6799386.0,6690149.0,1305417.0,2106505.0,2626600.0,49256.0,7401757.0,683553.0,1108171.0,1304729.0,25196.0,3677737.0,621864.0,998334.0,1321871.0,24060.0,3724020.0,74478.50761904762,552.1206447742463,2.0,25019.507619047617,2720.8633333333332,21970.97,185.473462347276,40.01630931577253,328.407782846092,49461.0,2277.0,47184.0,366.66200873491925,33.488317915764746,705.2757718849012
2016,NY,New York,36,Northeast,Middle Atlantic,13519634.0,6823474.0,6696160.0,1287024.0,2106629.0,2606882.0,49242.0,7469857.0,673967.0,1111266.0,1296462.0,25210.0,3716569.0,613057.0,995363.0,1310420.0,24032.0,3753288.0,76394.91523809524,565.0664451278433,13.0,25691.915238095236,2480.776666666666,21847.89,190.0341032759854,36.35650501000907,326.274909799049,50716.0,2274.0,48442.0,375.1284983010634,33.32613270014658,723.429547681059
2015,NY,New York,36,Northeast,Middle Atlantic,13527856.0,6839238.0,6688618.0,1260315.0,2102001.0,2579688.0,49217.0,7536635.0,659777.0,1112125.0,1285828.0,25251.0,3756257.0,600538.0,989876.0,1293860.0,23966.0,3780378.0,77462.62285714285,572.6156669404438,6.0,25741.622857142855,2495.11,22331.39,190.28605018520935,36.482280628339005,333.87151127482537,51727.0,2354.0,49373.0,382.37396968152234,34.41903908008465,738.1644459288899
2022,OH,Ohio,39,Midwest,East North Central,7490928.0,3720834.0,3770094.0,244120.0,1047853.0,340301.0,20332.0,5838322.0,124334.0,534652.0,163499.0,10300.0,2888049.0,119786.0,513201.0,176802.0,10032.0,2950273.0,62368.44560156837,832.586371162136,0.0,17055.445601568368,2951.9902635605345,14238.984245790534,227.68134470880463,79.33679018092542,377.68247279220446,45313.0,3658.0,41655.0,604.9050264533313,98.31129257580425,1104.8796130812657
2021,OH,Ohio,39,Midwest,East North Central,7526746.0,3739549.0,3787197.0,236907.0,1043009.0,326584.0,20498.0,5899748.0,120602.0,532897.0,156927.0,10401.0,2918722.0,116305.0,510112.0,169657.0,10097.0,2981026.0,61867.31330496638,821.9662694206287,0.0,16838.31330496639,2818.980662277994,14211.785590157984,223.71305348906935,75.38290479087166,375.25868314106674,45029.0,3586.0,41443.0,598.2532159315592,95.89391661935704,1094.292163835153
2020,OH,Ohio,39,Midwest,East North Central,7582339.0,3768223.0,3814116.0,232857.0,1040824.0,316856.0,20617.0,5971185.0,118532.0,532425.0,152077.0,10442.0,2954747.0,114325.0,508399.0,164779.0,10175.0,3016438.0,59306.39584499405,782.1649209431819,0.0,14270.395844994047,2326.6199636575457,11740.176916278906,188.20572180951083,61.74316020197175,307.80859618005604,45036.0,3628.0,41408.0,593.9591991336711,96.27880303262309,1085.65130163844
2019,OH,Ohio,39,Midwest,East North Central,7616818.0,3789461.0,3827357.0,228414.0,1036848.0,307445.0,20794.0,6023317.0,116411.0,530864.0,147431.0,10612.0,2984143.0,112003.0,505984.0,160014.0,10182.0,3039174.0,71356.81,936.8322835073648,0.0,21018.81,3908.0,16257.0,275.95263533932416,103.12812297052272,424.75786815810494,50338.0,4266.0,46072.0,660.8796481680408,112.57537681480296,1203.7549672006037
2018,OH,Ohio,39,Midwest,East North Central,7635190.0,3804895.0,3830295.0,220660.0,1029977.0,296973.0,20857.0,6066723.0,112694.0,528676.0,142241.0,10677.0,3010607.0,107966.0,501301.0,154732.0,10180.0,3056116.0,71198.42609756098,932.5036586851272,0.0,20767.426097560976,3927.5017073170734,16805.625609756098,271.9961925971846,103.22234141328666,438.7553859364905,50431.0,4278.0,46153.0,660.5074660879428,112.43411447622076,1204.9463553068367
2017,OH,Ohio,39,Midwest,East North Central,7652488.0,3818352.0,3834136.0,213836.0,1023019.0,285788.0,20883.0,6108962.0,109463.0,525979.0,136668.0,10671.0,3035571.0,104373.0,497040.0,149120.0,10212.0,3073391.0,71811.60219512196,938.4085567350378,0.0,20333.60219512195,3859.683414634146,16506.141219512196,265.7123042221295,101.08244118494434,430.5048443642113,51478.0,4426.0,47052.0,672.6962525129082,115.91388117177252,1227.1865160755904
2016,OH,Ohio,39,Midwest,East North Central,7659690.0,3826212.0,3833478.0,204307.0,1015636.0,274852.0,20914.0,6143981.0,104871.0,522920.0,131189.0,10644.0,3056588.0,99436.0,492716.0,143663.0,10270.0,3087393.0,72145.18462601626,941.881259241774,0.0,19970.18462601626,3633.522455284553,15837.455829268292,260.71792234432803,94.9639605773165,413.13543026119606,52175.0,4594.0,47581.0,681.1633368974462,120.06653055293329,1241.1966365791066
2015,OH,Ohio,39,Midwest,East North Central,7667541.0,3836231.0,3831310.0,193943.0,1007890.0,265265.0,20927.0,6179516.0,99767.0,520210.0,126510.0,10584.0,3079160.0,94176.0,487680.0,138755.0,10343.0,3100356.0,71144.76705691057,927.8694050271213,0.0,18911.76705691057,3520.2614959349594,15302.260439024392,246.6470939889408,91.7635433302885,399.4002166106212,52233.0,4430.0,47803.0,681.2223110381804,115.47792612071588,1247.693347706137
2022,OK,Oklahoma,40,South,West South Central,2573001.0,1267449.0,1305552.0,83762.0,228477.0,310537.0,249106.0,1701119.0,42899.0,110936.0,146355.0,124889.0,842370.0,40863.0,117541.0,164182.0,124217.0,858749.0,33643.73525290709,1307.5679042840284,0.0,10702.735252907089,1766.8342212160564,8822.912251522856,415.9631206092454,139.40081385649887,675.7993746340901,22941.0,2232.0,20709.0,891.6047836747829,176.10176030751532,1586.225596529284
2021,OK,Oklahoma,40,South,West South Central,2558042.0,1259243.0,1298799.0,80805.0,226345.0,298632.0,247635.0,1704625.0,41438.0,109952.0,140193.0,124124.0,843536.0,39367.0,116393.0,158439.0,123511.0,861089.0,32817.06563744318,1282.8978428596238,0.0,10426.065637443176,1750.7001393808732,8376.62941500092,407.5799239200598,139.02798263566865,644.9519452202319,22391.0,2175.0,20216.0,875.3179189395638,172.72281839168454,1556.5149033838184
2020,OK,Oklahoma,40,South,West South Central,2541819.0,1250913.0,1290906.0,78355.0,223691.0,288202.0,245455.0,1706116.0,40229.0,108795.0,134629.0,123162.0,844101.0,38126.0,114896.0,153573.0,122296.0,862015.0,32410.86753138376,1275.1052506643375,11.0,9959.86753138376,1582.219312121349,8115.040883285482,391.84015586411783,126.4851602086915,628.6314327523058,22462.0,2187.0,20275.0,883.6978557481866,174.83230248626404,1570.602352146477
2019,OK,Oklahoma,40,South,West South Central,2534258.0,1248290.0,1285968.0,77329.0,221125.0,278915.0,244669.0,1712220.0,39886.0,107810.0,130041.0,122883.0,847673.0,37443.0,113315.0,148874.0,121789.0,864547.0,36440.58,1437.9191068944046,9.0,11416.58,1940.62,8778.380000000001,450.490044817852,155.46227238862764,682.6281835939931,25033.0,2624.0,22409.0,987.7841956107072,210.20756394748017,1742.578353427146
2018,OK,Oklahoma,40,South,West South Central,2530690.0,1248147.0,1282543.0,75708.0,219671.0,270765.0,243549.0,1720997.0,39054.0,107426.0,125924.0,122612.0,853134.0,36654.0,112245.0,144841.0,120940.0,867863.0,38514.81,1521.9094397180215,13.0,11571.81,2221.77,9193.355,457.2590874425552,178.0054753166093,716.806765932994,26956.0,3096.0,23860.0,1065.1640461692266,248.0477059192547,1860.3664750421624
2017,OK,Oklahoma,40,South,West South Central,2532447.0,1250606.0,1281841.0,74087.0,218722.0,263076.0,242558.0,1734004.0,38325.0,107206.0,122061.0,122226.0,860791.0,35762.0,111516.0,141015.0,120335.0,873213.0,40650.88,1605.2016093525351,13.0,12520.88,2476.98,10012.253333333334,494.4182444884335,198.062379358487,781.0838733769114,28143.0,3191.0,24952.0,1111.2967023594176,255.1563002256506,1946.575277276979
2016,OK,Oklahoma,40,South,West South Central,2537213.0,1254657.0,1282556.0,72979.0,217960.0,255224.0,241250.0,1749800.0,37797.0,107225.0,118102.0,121765.0,869771.0,35182.0,110735.0,137122.0,119488.0,880029.0,41968.25,1654.1082676148988,316.0,12368.25,2213.77,10025.013333333334,487.47385418567546,176.44423934190775,781.6433226567365,29916.0,3464.0,26452.0,1179.089024059076,276.09139390287544,2062.444057023631
2015,OK,Oklahoma,40,South,West South Central,2534138.0,1254557.0,1279581.0,71150.0,216626.0,246224.0,239395.0,1760743.0,36885.0,106697.0,113811.0,120961.0,876206.0,34265.0,109929.0,132413.0,118437.0,884537.0,39890.07,1574.1080398936442,1173.0,12516.07,2153.48,9956.188333333334,493.8985169710568,171.6526231968735,778.081913793135,28547.0,3058.0,25489.0,1126.497451993538,243.7513799691843,1991.9801872644248
2022,OR,Oregon,41,West,Pacific,2739836.0,1348314.0,1391522.0,182519.0,78217.0,413418.0,39046.0,2026636.0,95829.0,34684.0,196264.0,19385.0,1002152.0,86690.0,43533.0,217154.0,19661.0,1024484.0,17078.25,623.3311044894658,47.0,4607.25,627.9353332649935,3969.5394261601346,168.15787514289175,46.571891507838195,285.2660199522634,12518.0,912.0,11606.0,456.888660489168,67.6400304380137,834.0507731821704
2021,OR,Oregon,41,West,Pacific,2758339.0,1357084.0,1401255.0,179241.0,76050.0,403151.0,39405.0,2060492.0,94129.0,33638.0,190904.0,19618.0,1018795.0,85112.0,42412.0,212247.0,19787.0,1041697.0,17534.585071446945,635.6936211048369,7.0,4343.585071446946,552.2820835213101,3760.514824125588,157.471038601381,40.69623424351846,268.36762931269385,13198.0,946.0,12252.0,478.4763584171488,69.70828629620569,874.3590567027414
2020,OR,Oregon,41,West,Pacific,2757061.0,1357406.0,1399655.0,176775.0,74154.0,391852.0,39413.0,2074867.0,92844.0,32837.0,185320.0,19674.0,1026731.0,83931.0,41317.0,206532.0,19739.0,1048136.0,16646.02981159974,603.759938992998,0.0,3893.0298115997393,473.0568428085713,3182.465054863259,141.20216460933358,34.85006275267468,227.37496417783376,12753.0,919.0,11834.0,462.5577743836644,67.70266228379718,845.4940681810875
2019,OR,Oregon,41,West,Pacific,2748164.0,1354995.0,1393169.0,174226.0,72161.0,379927.0,39315.0,2082535.0,91607.0,32023.0,179686.0,19637.0,1032042.0,82619.0,40138.0,200241.0,19678.0,1050493.0,20969.0,763.0185098123693,21.0,6029.0,988.0,5050.0,219.38283159229215,72.91539821180152,362.4829435624824,14961.0,1221.0,13740.0,544.3998247557279,90.11103362005028,986.2407216927737
2018,OR,Oregon,41,West,Pacific,2737594.0,1352041.0,1385553.0,171100.0,70009.0,368058.0,39132.0,2089295.0,90098.0,31096.0,173882.0,19550.0,1037415.0,81002.0,38913.0,194176.0,19582.0,1051880.0,21133.83,771.9855464323784,21.0,5886.83,959.73,4833.1,215.03663435849143,70.98379413050344,348.82101226008683,15268.0,1246.0,14022.0,557.7160090210601,92.15696861263822,1012.014697380757
2017,OR,Oregon,41,West,Pacific,2724753.0,1348387.0,1376366.0,166711.0,67875.0,356124.0,38985.0,2095058.0,88117.0,30242.0,168296.0,19590.0,1042142.0,78594.0,37633.0,187828.0,19395.0,1052916.0,21110.79,774.7781175027608,22.0,5914.79,948.0,4838.79,217.07619002529773,70.3062251415951,351.56273839952456,15218.0,1327.0,13891.0,558.5093401126634,98.41388266128345,1009.2518995674116
2016,OR,Oregon,41,West,Pacific,2699022.0,1338266.0,1360756.0,160560.0,65794.0,342126.0,38767.0,2091775.0,85141.0,29352.0,161765.0,19520.0,1042488.0,75419.0,36442.0,180361.0,19247.0,1049287.0,20911.3,774.7732326746504,190.43,5935.73,966.16,4720.57,219.92151231075553,72.19491491228202,346.90789531701495,15166.0,1304.0,13862.0,561.9072389924943,97.43952248656096,1018.6984294024792
2015,OR,Oregon,41,West,Pacific,2655896.0,1319220.0,1336676.0,150429.0,63123.0,328225.0,38232.0,2075887.0,80110.0,28214.0,155204.0,19257.0,1036435.0,70319.0,34909.0,173021.0,18975.0,1039452.0,21183.02,797.5846945814143,0.0,5938.02,993.47,4764.213333333333,223.57878471144952,75.30737860250754,356.4224489205562,15245.0,1307.0,13938.0,574.0059098699647,99.07369506223372,1042.7358611959817
2022,PA,Pennsylvania,42,Northeast,Middle Atlantic,8279882.0,4107394.0,4172488.0,385949.0,995277.0,736445.0,15508.0,6146703.0,197665.0,505886.0,358128.0,7896.0,3037819.0,188284.0,489391.0,378317.0,7612.0,3108884.0,65270.930348746915,788.3074945844268,0.0,27360.93034874691,3083.3343599009504,21110.205090388667,330.4507280266423,75.06789852400209,505.938065978588,37910.0,2111.0,35799.0,457.85676655778434,51.39511816981765,857.9773027507808
2021,PA,Pennsylvania,42,Northeast,Middle Atlantic,8351486.0,4144186.0,4207300.0,378680.0,998781.0,713799.0,15555.0,6244671.0,194050.0,508036.0,347240.0,7932.0,3086928.0,184630.0,490745.0,366559.0,7623.0,3157743.0,64883.01738850867,776.9038634382993,0.0,27689.017388508662,2815.1855312982625,21891.644579780183,331.54599538942733,67.93096476119224,520.3252579987209,37194.0,2012.0,35182.0,445.35786804887186,48.549944428169965,836.2132484015876
2020,PA,Pennsylvania,42,Northeast,Middle Atlantic,8360670.0,4147943.0,4212727.0,367578.0,996917.0,691302.0,15612.0,6289261.0,188737.0,506838.0,335873.0,8004.0,3108491.0,178841.0,490079.0,355429.0,7608.0,3180770.0,63140.32607776559,755.206533420953,0.0,23783.32607776559,2429.5712941343645,19055.583750862756,284.46674821235126,58.572919013939305,452.3336962224886,39357.0,2235.0,37122.0,470.7397852086017,53.882129045649855,881.1869366327321
2019,PA,Pennsylvania,42,Northeast,Middle Atlantic,8398537.0,4171679.0,4226858.0,360471.0,994385.0,671726.0,15526.0,6356429.0,185388.0,506712.0,326372.0,7963.0,3145244.0,175083.0,487673.0,345354.0,7563.0,3211185.0,78346.0,932.8529480789333,0.0,32644.0,4569.0,26734.0,388.6867438936091,109.52424671217511,632.4792552766145,45702.0,2816.0,42886.0,544.1662041853242,67.50279683551875,1014.6070674718668
2018,PA,Pennsylvania,42,Northeast,Middle Atlantic,8436476.0,4195532.0,4240944.0,353027.0,991703.0,653671.0,15542.0,6422533.0,182103.0,505533.0,317190.0,7944.0,3182762.0,170924.0,486170.0,336481.0,7598.0,3239771.0,81081.5,961.0825657537579,359.0,34201.5,4917.32,27574.68,405.4003116941244,117.20373006331498,650.2014645795841,47239.0,2934.0,44305.0,559.9375853140576,69.93153669189033,1044.6966524434183
2017,PA,Pennsylvania,42,Northeast,Middle Atlantic,8453317.0,4209649.0,4243668.0,343712.0,986344.0,624321.0,15536.0,6483404.0,177810.0,503766.0,302867.0,7983.0,3217223.0,165902.0,482578.0,321454.0,7553.0,3266181.0,83105.5,983.1111266737068,382.0,35154.5,5145.04,29773.46,415.8663398048364,122.22016609935888,701.5972974323156,48333.0,2851.0,45482.0,571.7637230450484,67.72536142562005,1071.761504434371
2016,PA,Pennsylvania,42,Northeast,Middle Atlantic,8476251.0,4225136.0,4251115.0,333726.0,982134.0,598889.0,15576.0,6545926.0,173140.0,502208.0,290046.0,7956.0,3251786.0,160586.0,479926.0,308843.0,7620.0,3294140.0,84312.0,994.6850323332804,526.0,35594.0,4727.53,29420.47,419.9262150212399,111.89059949786233,692.0647877086365,49244.0,2863.0,46381.0,580.9643909789835,67.76113242271964,1091.0314117590326
2015,PA,Pennsylvania,42,Northeast,Middle Atlantic,8497380.0,4241671.0,4255709.0,322705.0,978053.0,575991.0,15558.0,6605073.0,167724.0,501483.0,279221.0,7941.0,3285302.0,154981.0,476570.0,296770.0,7617.0,3319771.0,85630.0,1007.7223803101662,984.0,36756.0,4834.75,30595.25,432.55685870232946,113.98220182564845,718.9225109141626,49858.0,2819.0,47039.0,586.7455615730967,66.45965705496725,1105.315236544604
2022,RI,Rhode Island,44,Northeast,New England,720954.0,359974.0,360980.0,30308.0,55017.0,128788.0,3632.0,503209.0,15843.0,26663.0,62904.0,1821.0,252743.0,14465.0,28354.0,65884.0,1811.0,250466.0,2393.0,331.9213153682482,0.0,1035.0,74.0,961.0,143.55978328714454,20.557040230683327,266.2197351653831,1358.0,43.0,1315.0,188.3615320811037,11.945307161072744,364.2861100337969
2021,RI,Rhode Island,44,Northeast,New England,727763.0,363360.0,364403.0,30619.0,54340.0,126224.0,3679.0,512901.0,15963.0,26325.0,61634.0,1843.0,257595.0,14656.0,28015.0,64590.0,1836.0,255306.0,2238.0,307.51769463410477,0.0,941.0,80.0,861.0,129.3003354113908,22.016732716864816,236.27686929031867,1297.0,43.0,1254.0,178.21735922271398,11.83399383531484,344.1244995238788
2020,RI,Rhode Island,44,Northeast,New England,729816.0,364701.0,365115.0,30485.0,53682.0,123458.0,3683.0,518508.0,15880.0,26100.0,60317.0,1854.0,260550.0,14605.0,27582.0,63141.0,1829.0,257958.0,2227.0,305.1454065134226,0.0,845.0,52.0,793.0,115.78260821905796,14.258255392773806,217.19184366569436,1382.0,37.0,1345.0,189.3627982943646,10.145297106396749,368.37708667132273
2019,RI,Rhode Island,44,Northeast,New England,732040.0,366384.0,365656.0,30560.0,52851.0,120804.0,3736.0,524089.0,15920.0,25862.0,59088.0,1873.0,263641.0,14640.0,26989.0,61716.0,1863.0,260448.0,2740.0,374.2964865307906,0.0,1084.0,99.0,985.0,148.07933992677997,27.020830603956504,269.37886975736757,1656.0,58.0,1598.0,226.2171466040107,15.830385606358355,437.0227755048461
2018,RI,Rhode Island,44,Northeast,New England,733357.0,367638.0,365719.0,30620.0,51948.0,117621.0,3681.0,529487.0,15922.0,25447.0,57714.0,1847.0,266708.0,14698.0,26501.0,59907.0,1834.0,262779.0,2767.0,377.3060051243801,0.0,1096.0,95.0,1001.0,149.44972230441653,25.840636713288617,273.70740924042775,1671.0,59.0,1612.0,227.85628281996352,16.048395432463455,440.77556812744206
2017,RI,Rhode Island,44,Northeast,New England,731423.0,367443.0,363980.0,29930.0,50608.0,113293.0,3632.0,533960.0,15663.0,24824.0,55770.0,1839.0,269347.0,14267.0,25784.0,57523.0,1793.0,264613.0,2861.0,391.1553232534389,0.0,1053.0,102.0,951.0,143.96594036556138,27.75940758158408,261.27809220286827,1808.0,69.0,1739.0,247.18938288787743,18.778422775777468,477.7735040386834
2016,RI,Rhode Island,44,Northeast,New England,732136.0,368359.0,363777.0,30045.0,49828.0,109822.0,3641.0,538800.0,15755.0,24543.0,54144.0,1835.0,272082.0,14290.0,25285.0,55678.0,1806.0,266718.0,3103.0,423.8283597582963,0.0,1073.0,108.0,965.0,146.55747019679404,29.31922390928415,265.2724058970193,2030.0,68.0,1962.0,277.27088956150226,18.46025209103076,539.3414097097948
2015,RI,Rhode Island,44,Northeast,New England,731081.0,368632.0,362449.0,29389.0,48673.0,106164.0,3621.0,543234.0,15503.0,23971.0,52581.0,1833.0,274744.0,13886.0,24702.0,53583.0,1788.0,268490.0,3248.0,444.2736167401424,0.0,1092.0,84.0,1008.0,149.36785390401337,22.786952841858547,278.10809244886866,2156.0,62.0,2094.0,294.905762836129,16.818941383276545,577.7364539562808
2022,SC,South Carolina,45,South,South Atlantic,3358150.0,1702701.0,1655449.0,80344.0,911721.0,227900.0,14266.0,2123919.0,41848.0,482176.0,105361.0,7188.0,1066128.0,38496.0,429545.0,122539.0,7078.0,1057791.0,27251.62798068812,811.507168550783,291.0,11224.627980688118,1456.1331663733476,9658.786568983696,334.25034559766885,85.51901751237286,583.4541909164037,16318.0,1163.0,15155.0,485.9223084138589,68.30324290641751,915.4616058845667
2021,SC,South Carolina,45,South,South Atlantic,3312752.0,1678360.0,1634392.0,76542.0,908242.0,215120.0,14318.0,2098530.0,39871.0,480414.0,98741.0,7256.0,1052078.0,36671.0,427828.0,116379.0,7062.0,1046452.0,25479.802164054196,769.1430618426672,280.0,10000.802164054196,1201.9987397524155,8822.58598078173,301.8880424509349,71.61745631166231,539.808441351997,15759.0,1038.0,14721.0,475.70720657628453,61.84608784766082,900.7019123931101
2020,SC,South Carolina,45,South,South Atlantic,3280890.0,1661818.0,1619072.0,74033.0,906152.0,205597.0,14150.0,2080958.0,38584.0,479528.0,93779.0,7164.0,1042763.0,35449.0,426624.0,111818.0,6986.0,1038195.0,24981.40296182445,761.4215338467442,300.0,9124.402961824444,1020.0920935856268,7229.088405626474,278.1075550178289,61.38410425122526,446.49579546965634,16157.0,998.0,15159.0,492.45783918388,60.05471116572332,936.2770772393076
2019,SC,South Carolina,45,South,South Atlantic,3262364.0,1651346.0,1611018.0,71641.0,907090.0,197999.0,13972.0,2071662.0,37478.0,478916.0,89656.0,7079.0,1038217.0,34163.0,428174.0,108343.0,6893.0,1033445.0,29360.0,899.9608872584421,346.0,11098.0,1583.0,9105.0,340.182763174189,95.86119444380525,565.1705939970875,18608.0,1281.0,17327.0,570.3839301806911,77.57308280638945,1075.531123798741
2018,SC,South Carolina,45,South,South Atlantic,3241810.0,1642106.0,1599704.0,68556.0,907009.0,189728.0,13830.0,2062687.0,35910.0,479183.0,85515.0,6997.0,1034501.0,32646.0,427826.0,104213.0,6833.0,1028186.0,30446.0,939.1667000842123,314.0,11727.0,1708.75,10079.25,361.7423599779136,104.05844689685075,630.06968789226,19033.0,1327.0,17706.0,587.1102871543983,80.81086117461358,1106.8297635062486
2017,SC,South Carolina,45,South,South Atlantic,3221399.0,1632761.0,1588638.0,65626.0,906370.0,182069.0,13884.0,2053450.0,34322.0,479153.0,81764.0,7034.0,1030488.0,31304.0,427217.0,100305.0,6850.0,1022962.0,31200.0,968.5233030742232,341.0,11635.0,1602.37,10463.13,361.1784817714291,98.13867430689488,658.6226692298685,19906.0,1392.0,18514.0,617.9302843267785,85.25436362088512,1165.400802448387
2016,SC,South Carolina,45,South,South Atlantic,3200900.0,1622830.0,1578070.0,62620.0,905294.0,175268.0,13874.0,2043844.0,32759.0,478491.0,78317.0,7040.0,1026223.0,29861.0,426803.0,96951.0,6834.0,1017621.0,31978.5,999.0471429910336,344.0,11464.5,1488.5,10017.0,358.16489112437125,91.7224847950802,634.7627164827923,20858.0,1474.0,19384.0,651.6292292792652,90.82898393547075,1228.3358786365625
2015,SC,South Carolina,45,South,South Atlantic,3176764.0,1611787.0,1564977.0,59527.0,902253.0,170258.0,13710.0,2031016.0,31135.0,477478.0,75721.0,6941.0,1020512.0,28392.0,424775.0,94537.0,6769.0,1010504.0,31839.5,1002.262050312834,332.0,11242.5,1442.26,9794.24,353.89786587861107,89.48204694540904,625.8392295861217,20929.0,1355.0,19574.0,658.8150709338182,84.06818022480638,1250.7532059576597
2022,SD,South Dakota,46,Midwest,West North Central,564226.0,271276.0,292950.0,12838.0,17046.0,26763.0,46529.0,461050.0,6902.0,6879.0,11943.0,23198.0,222364.0,5947.0,10171.0,14820.0,23331.0,238686.0,6195.1894008261315,1097.9978591603597,7.0,2758.189400826131,566.6045598024847,1804.7511594682655,488.8447892911938,208.86645328097015,616.0611570125502,3444.0,529.0,2915.0,610.3937074860074,195.0043498134741,995.0503498890597
2021,SD,South Dakota,46,Midwest,West North Central,556554.0,267618.0,288936.0,12261.0,16244.0,24830.0,46241.0,456978.0,6519.0,6516.0,10998.0,23089.0,220502.0,5753.0,9728.0,13832.0,23157.0,236476.0,5890.630260247746,1058.4112701099527,0.0,2537.6302602477463,638.7461659253876,2093.7523239363936,455.954006304464,238.67832728941536,724.6422473960994,3353.0,461.0,2892.0,602.4572638054888,172.26046080607432,1000.9136971509262
2020,SD,South Dakota,46,Midwest,West North Central,551890.0,265557.0,286333.0,11890.0,15668.0,23702.0,45864.0,454766.0,6293.0,6220.0,10443.0,22886.0,219723.0,5609.0,9449.0,13259.0,22983.0,235043.0,5102.393153123854,924.5308219253573,0.0,1852.3931531238543,428.96763118302687,1547.7056102512563,335.64535561866575,161.53504941802586,540.5264535527713,3250.0,428.0,2822.0,588.8854663066916,161.17067145659877,985.5657573524533
2019,SD,South Dakota,46,Midwest,West North Central,551429.0,265658.0,285771.0,11590.0,15202.0,22924.0,45832.0,455881.0,6093.0,5987.0,10037.0,22889.0,220659.0,5510.0,9215.0,12887.0,22948.0,235222.0,6366.5,1154.5457348090144,1.0,2566.5,465.0,1493.0,465.4270994089901,175.0370777465764,522.4462944105595,3801.0,562.0,3239.0,689.2999824093401,211.55018858833537,1133.425015134496
2018,SD,South Dakota,46,Midwest,West North Central,549592.0,265182.0,284410.0,10986.0,14461.0,21882.0,45817.0,456446.0,5696.0,5611.0,9530.0,22990.0,221361.0,5302.0,8850.0,12352.0,22832.0,235085.0,6601.33,1201.132840361577,0.0,2653.33,565.9,2122.43,482.7817726604462,213.4006078843964,746.2571639534474,3948.0,571.0,3377.0,718.351067701131,215.32381534191612,1187.3703456277908
2017,SD,South Dakota,46,Midwest,West North Central,549711.0,265389.0,284322.0,11094.0,14021.0,20928.0,45760.0,457908.0,5756.0,5419.0,9026.0,23016.0,222178.0,5350.0,8602.0,11902.0,22749.0,235730.0,6513.0,1184.8043790282527,0.0,2543.0,528.99,2058.115,462.6067151648775,199.32627200072343,723.867657093014,3970.0,540.0,3430.0,722.1976638633755,203.47489911036251,1206.378683323837
2016,SD,South Dakota,46,Midwest,West North Central,546356.0,264219.0,282137.0,10054.0,12804.0,19398.0,45760.0,458340.0,5181.0,4831.0,8389.0,23050.0,222774.0,4885.0,7973.0,11009.0,22715.0,235566.0,6270.17,1147.6345093675186,0.0,2439.17,502.765,1953.405,446.44334463243746,190.2834391167933,692.3604490017261,3831.0,498.0,3333.0,701.1911647350812,188.4800109000488,1181.3409797367945
